,n_conflict,id,title,categories,article_lenght,views,refs_count,link_count,death,locations,end_date_clean,ongoing
1763,1763,57138991,Deir ez-Zor offensive (May–June 2018),military conflict,13271,14845,27,45,138 killed |caus2| 246 killed,Deir  ez- Zor  Governorate  Q232387,2018.0,False
1764,1764,57153533,MINUSMA super camp attack,military conflict,5029,2640,8,18,2 civilians killed,Timbuktu  Airport  Q764032,2018.0,False
1765,1765,57170868,Anglophone Crisis,military conflict,75126,47964,153,169,420+ killed {{small|(as of October 2018)}},Northwest  Region  Cameroon Northwest  Region and  Southwest  Region  Cameroon Southwest  Region Southern  Cameroons|Cameroon,2017.0,False
1766,1766,57180766,2018 Arizona teachers' strike,civil conflict,9655,9549,14,36,,Arizona,2018.0,False
1767,1767,57186086,Battle of Timetrine,military conflict,4419,437,3,18,none |caus2| ~15 killed,Timetrine|Tessalit  Cercle|Mali,2013.0,False
1768,1768,57194858,Northern Homs offensive (April–May 2018),military conflict,13686,8404,26,54,21+ civilians killed,Northern  Homs  Governorate and  southern  Hama  Governorate|western  Syria,2018.0,False
1769,1769,57215258,2018 teachers' strikes in the United States,civil conflict,14078,17195,22,69,,United  States,2018.0,False
1770,1770,57232388,Eastern Qalamoun offensive (April 2018),military conflict,11978,12358,17,70,,Eastern  Qalamoun  Mountains|Rif  Dimashq  Governorate|Syria,2018.0,False
1771,1771,57273395,Deir ez-Zor Governorate clashes (April 2018),military conflict,9392,26178,18,51,"9 killed |caus2| 6 killed, 22 wounded",Eastern  bank  of  the  Euphrates|Deir  ez- Zor  Governorate|Syria,2018.0,False
1772,1772,57288543,2018 Colorado teachers' strike,civil conflict,7791,3056,9,43,,Colorado,2018.0,False
1773,1773,57296273,2016 Indian Line of Control strike,military conflict,79309,43718,97,153,"2 killed, 9 wounded <small>(Pakistani claim)</small> <br>2–9 killed <small>(Indian claim)</small>",Line  of  Control  Q1366583,2016.0,False
1774,1774,57302155,2018 DeKalb County School District bus drivers' strike,civil conflict,7197,1868,8,36,,DeKalb  County|Georgia,2018.0,False
1775,1775,57302197,2018 North Carolina teachers' strike,civil conflict,9697,2087,14,53,,Raleigh|North  Carolina,2018.0,False
1776,1776,57309838,Muse offensive,military conflict,9850,1134,15,54,"'''Total casualties:''' <br>16 killed<br>51 wounded<br>2,600 [[Internally displaced person|internally displaced]]<br>3,000 fled to [[China]]",Mu  Se  Township  Q6930629,2016.0,False
1777,1777,57354291,United Arab Emirates takeover of Socotra,military conflict,10536,20927,17,60,,Socotra  Q82859,2018.0,False
1778,1778,57359283,List of drone strikes in Afghanistan,military conflict,13021,1269,29,47,'''Children killed''': 36 - 101,Afghanistan  Q889,2015.0,False
1779,1779,57361263,VCUarts adjunct workers' protests,civil conflict,7318,565,10,40,,Virginia  Commonwealth  University,2017.0,False
1780,1780,57379801,Operation House of Cards,military conflict,24052,9331,49,69,"{{ubl|~27 killed|ref|{{cite web|url=https://www.almasdarnews.com/article/israeli-attack-in-syria-killed-11-iranian-soldiers-report/|title=Israeli attack in Syria allegedly killed 11 Iranian soldiers: monitor|date=12 May 2018|publisher=}}|</ref>|ref|{{cite news|url=http://www.middleeasteye.net/news/11-iranians-killed-israelis-strikes-says-monito-1292079333|title=Eleven Iranians killed in Israeli strikes in Syria, says monitor|date=12 May 2018}}|</ref>|4 [[Surface-to-air missile|SAM]]s|ref|{{Cite news|url=https://twitter.com/IDFSpokesperson/status/994625305007607813|title=The IDF struck an SA22 aerial interception system as part of a wide-scale attack against Iranian military sites in Syria|date=10 May 2018}}|</ref>|ref| name=""auto""|[https://www.mako.co.il/news-military/security-q2_2018/Article-32d647560884361004.htm ""We hit most Iranian infrastructure""] Dana Weiss, [[Channel 2 (Israel)|Channel 2]], 10/05/18|</ref>}} |caus2| None",Golan  Heights  Q83210,2018.0,False
1781,1781,57424127,Battle of Farah,military conflict,5109,10565,7,24,5 civilians killed,Farah  Q593156,2018.0,False
1782,1782,57452436,Shia insurgency in Bahrain,military conflict,10568,1981,22,38,"22 deaths and more than 3,500 injuries to policemen since 2011. {{Citation needed|date|=|June 2018}} |caus2| hundreds arrested {{Citation needed|date|=|June 2018}}",Bahrain  Q398,2011.0,False
1783,1783,57470570,Howard University sit-ins,civil conflict,2948,406,5,13,,Washington|D C,2018.0,False
1784,1784,57475128,Battle of Derna (2018),military conflict,23814,28596,64,38,"17 civilians killed, 30 wounded <br />Approximately 19,270 civilians displaced",Derna  Q211866,2018.0,False
1785,1785,57483808,Operation Vanguard,military conflict,13865,7034,18,40,,Ghana,2017.0,False
1786,1786,57501416,2005 Belfast riots,civil conflict,7717,1328,15,45,81 police officers injured,Belfast and  County  Antrim|Northern  Ireland,2005.0,False
1787,1787,57518324,2018 Brazil truck drivers' strike,civil conflict,58260,30947,112,111,,All  Brazilian  states  and  the  Federal  District  Brazil Federal  District,2018.0,False
1788,1788,57567086,2001 South Armagh attacks,civil conflict,3197,284,7,30,24 injuries |caus2| Unknown number of injuries,County  Armagh|Northern  Ireland,2001.0,False
1789,1789,57568353,2002 Short Strand clashes,civil conflict,8909,1513,14,43,,East  Belfast|Northern  Ireland,2002.0,False
1790,1790,57570216,2010 Northern Ireland riots,civil conflict,5154,533,9,39,,Belfast|Derry|County  Armagh,2010.0,False
1791,1791,57570985,1996 Derry riots,civil conflict,3709,1660,7,25,,Derry|Northern  Ireland,1996.0,False
1792,1792,57572908,Operation Tigris Shield,military conflict,6875,8198,13,21,120  killed <small>(PKK claim)</small> |caus2| 379 killed <small>(Turkish claim)</small>,Iraqi  Kurdistan  Q205047,2018.0,False
1793,1793,57577330,2013 Belfast riots,civil conflict,6206,1264,8,40,,Belfast|Northern  Ireland,2013.0,False
1794,1794,57598655,Inkadogotane ambush,military conflict,5085,411,11,11,8 killed<br>27 missing<br>4 vehicles destroyed |caus2| unknown,Inkadogotane|Ménaka  Region|Mali,2017.0,False
1795,1795,57610709,Battle of Tabarde,military conflict,3255,1730,3,14,"3 killed, 3 wounded |caus2| 6+ killed, dozens wounded or captured",Tabarde|Ménaka  Region|Mali,2018.0,False
1796,1796,57644459,As-Suwayda offensive (June 2018),military conflict,11869,36347,26,34,40 killed |caus2| 31 killed,As- Suwayda  Governorate  Q236797,2018.0,False
1797,1797,57645711,2018 Southern Syria offensive,military conflict,92534,149007,200,198,"310 killed, <br>150–200 captured <br>",Southern  Syria Daraa  Governorate Western  Suwayda  Governorate Quneitra  Governorate,2018.0,False
1798,1798,57674419,Battle of Al Hudaydah,military conflict,63717,170478,112,150,"348 combatants killed <small>(per medical sources, by 21 June)</small> <br>170 combatants killed <small>(per medical sources, 9–16 Sep.)</small> <br>600 combatants killed <small>(per medical sources, 1–12 Nov.)</small> <br>616 civilians killed <small>(1 Aug.–15 Oct., 1–12 Nov.)</small>",Al  Hudaydah  Q270041,2018.0,False
1799,1799,57728678,2018 Armenian-Azerbaijani clashes,military conflict,15442,8279,22,79,"Per Armenian sources:
* 3 soldiers killed

----
Azerbaijani claim:

* 7+ soldiers killed
* dozens wounded |caus2| Per Azerbaijani sources:
* 1 soldier killed",Nakhchivan  Autonomous  Republic  Q131083|Syunik  Province  Q2523428,2018.0,False
1800,1800,57786346,Battle of Oraovica,military conflict,2879,1924,1,22,3 wounded |caus2| 20 dead and 8 wounded (according to Serbia)<br/> 2 dead (according to Albania)<br/> 45 captured by [[Kosovo Force|KFOR]] and 80 captured by Yugoslav forces,Oraovica|Preševo  Q2476006,2001.0,False
1801,1801,57789484,Women Disobey,civil conflict,7688,7371,10,47,,Washington|D C Q61,2018.0,False
1802,1802,57899678,2018 Iranian general strikes,civil conflict,8950,3403,14,64,,Across  Iran,2018.0,False
1803,1803,57905053,2018 Derry riots,civil conflict,4173,8697,7,23,,Derry|Northern  Ireland,2018.0,False
1804,1804,57931030,December 2013 Stockholm riots,civil conflict,5562,1141,9,40,,Kärrtorp|Stockholm|Sweden,2013.0,False
1805,1805,58033605,Ndop prison break,military conflict,2508,675,3,11,,Ndop  Q2450615,2018.0,False
1806,1806,58053403,2018 Bangladesh road-safety protests,civil conflict,45970,50220,102,91,,Bangladesh,2018.0,False
1807,1807,58097100,As-Suwayda offensive (August–September 2018),military conflict,11663,15432,20,44,"245 killed <small>(per [[Syrian Observatory for Human Rights|SOHR]])</small> <br>600 killed and wounded <small>(per gov., by 20 Oct.)</small> |caus2| 428 killed",As- Suwayda  Governorate  Q236797,2018.0,False
1808,1808,58105334,2014 retreat from Western Bahr el Ghazal,military conflict,23460,3048,24,92,Thousands of civilians displaced,Western  Bahr  el  Ghazal  Q332095,2014.0,False
1809,1809,58118629,Ghazni offensive,military conflict,21882,93393,35,63,150 civilians killed,Ghazni  Q180415,2018.0,False
1810,1810,58135196,Battle of Darzab (2018),military conflict,17234,12658,14,82,"Several civilians killed, 3,500–7,000 displaced",Darzab  Q3694393,2018.0,False
1811,1811,58188866,Attack on Fort Paramacay,military conflict,6435,724,10,32,8 dead <br> 3 injured |caus2| 3 dead<br> 1 injured <br> 7 captured,Naguanagua  Q2255048,2017.0,False
1812,1812,58207802,1999 Mauritian riots,civil conflict,7839,1031,6,27,,Roche  Bois|Port  Louis|Mauritius,1999.0,False
1813,1813,58209483,Turkish strikes on Sinjar (2018),military conflict,8975,2545,12,56,"/ |caus2| 5 killed:<br>Zaki Shingali (Ismail Ozden) and 4 others. <br>Wounded :<br>- Tel Ezeir (Harbo), a member of the Self-Administrative Council.<br>- Mazlum Shingal (Haval Mazlum), the general commander of YBS in Shingal.",Snune|Sinjar|Iraqi  Kurdistan,2018.0,False
1814,1814,58360766,Battle of Batibo,military conflict,2918,984,2,12,"Unclear (~70 according to uncomfirmed information) |caus2| Unclear (""hundreds"" according to uncomfirmed information)",Batibo|Southern  Cameroons Ambazonia,2018.0,False
1815,1815,58402287,2018 Peruvian agrarian protests,civil conflict,8415,615,9,30,,Peru,2018.0,False
1816,1816,58450520,Qamishli clashes (September 2018),military conflict,3480,7479,3,19,11 killed<br>2 wounded |caus2| 7 killed<br>1 wounded,Qamishli|Syria,2018.0,False
1817,1817,58450703,Fem la República Catalana,civil conflict,5058,1270,6,30,,Barcelona,2018.0,False
1818,1818,58461297,2018 Tripoli Clashes,military conflict,3711,431,9,16,Unknown,Tripoli|Libya,2018.0,False
1819,1819,58463872,2018 Idlib crisis,military conflict,31063,5615,86,150,34 civilians killed,Northwestern  Syria Northeastern  Latakia  Governorate Northwestern  Hama  Governorate Southern  Idlib  Governorate Western  Aleppo  Governorate,2018.0,False
1820,1820,58497945,2018 attack on the Iran Embassy in France,civil conflict,4490,397,7,17,,Iran  Embassy|Paris|France,2018.0,False
