,n_conflict,id,title,categories,article_lenght,views,refs_count,link_count,death,locations,end_date_clean,ongoing
1200,1200,45328865,2015 Niger raid,military conflict,3888,18689,3,32,Several  civilians killed,Bosso  Q894535,2015.0,False
1201,1201,45329009,2014 Odessa clashes,civil conflict,69191,83170,119,132,"'''Total casualties:''' 48 dead, 247 injured (27 shot, 31 stabbed) and 99 hospitalised <br>'''Arrests:''' 123",Odessa br Odessa  Oblast|Ukraine,2014.0,False
1202,1202,45342355,Battle of Sana'a (2014),military conflict,17497,33649,30,75,274 –340 killed overall,Hamdan  District  Q4117299|Sana a  Q2471,2015.0,False
1203,1203,45349911,30 June Stadium stampede,civil conflict,3296,13393,5,23,+28,30  June  Stadium  Q4634507,2015.0,False
1204,1204,45352597,Jordanian intervention in the Syrian Civil War,military conflict,24052,56342,40,84,* 1 [[Muath al-Kasasbeh|serviceman]] executed * 1 F-16 fighter plane crashed * 4 Jordanian border guards and 2 Civil Defence and [[Public Security Directorate]] officers Killed <small>(ISIS claimed suicide attack)</small> |caus2| Unknown,Iraq  Q796,2014.0,False
1205,1205,45365563,2015 Southern Syria offensive,military conflict,63727,71676,145,76,"294 killed (Syrian Army claim) <br>300 killed and wounded (rebel claim) |caus2| 63 killed (Syrian Army claim) <br>43 killed, 10–12 executed, 40 captured (SOHR claim) <br>400 killed (rebel claim)",Daraa  Governorate  Q1689560,2015.0,False
1206,1206,45399857,Fall of Nofaliya (2015),military conflict,6444,28082,11,35,20+ policeman fled |caus2| unknown,Nofaliya  Q36216,2015.0,False
1207,1207,45405190,2014 Venezuelan protests,civil conflict,66211,52689,128,147,,Venezuela,2014.0,False
1208,1208,45405903,Anti-austerity movement in Spain,civil conflict,94438,157740,161,325,,Spain,2015.0,False
1209,1209,45405905,Anti-austerity movement in Portugal,civil conflict,10735,15807,15,38,+0,Portugal,2011.0,False
1210,1210,45418047,February 2015 Egyptian airstrikes in Libya,military conflict,33485,49283,58,102,7 civilians killed <br>35 Egyptian citizens allegedly kidnapped,Libya  Q1016,2015.0,False
1211,1211,45418879,2015 Kokang offensive,military conflict,14590,36081,31,52,"~200 killed in total<br>Over 50,000 civilians [[Internally displaced persons|displaced]]",Kokang  Self- Administered  Zone  Q4024716,2015.0,False
1212,1212,45448253,Hezbollah involvement in the Syrian Civil War,military conflict,39505,136055,69,194,"≈1,500 killed",Syria  Q858,2011.0,False
1213,1213,45451721,2015 Bangladeshi political crisis,civil conflict,15289,29047,20,42,,Bangladesh,2015.0,False
1214,1214,45549617,Second Battle of Tikrit,military conflict,91651,77867,185,139,"46 civilians killed <br />28,000 civilians displaced",Tikrit  Q165444,2015.0,False
