,n_conflict,id,title,categories,article_lenght,views,refs_count,link_count,death,locations,end_date_clean,ongoing
533,533,24368840,2009 Baraawe raid,military conflict,5552,9577,9,45,None |caus2| 6 killed,Barawa  Q613246,2009.0,False
534,534,24417962,Battle of Sa'dah,military conflict,7404,12850,11,34,45 killed,Sa dah  Q991395,2011.0,False
535,535,24476111,Operation Mar Lewe,military conflict,2857,7898,4,22,"2 killed,<br> Unknown wounded |caus2| Unknown",Yatimchay|Helmand  Province|Afghanistan,2009.0,False
536,536,24549387,Operation Scorched Earth,military conflict,53607,58069,113,110,"'''Total Yemeni Casualties:'''<br/>
8,000 killed <br />
'''Saudi Civilian Casualties:'''<br>
4 civilians killed <br>
50,000 displaced",Saada  Governorate  Q275732,2010.0,False
537,537,24572139,Battle of Kamdesh,military conflict,44576,259240,31,77,"8 killed, 27 wounded (US); 4 killed (ANA) |caus2| 150 killed ''(U.S. claim)''",Kamdesh  Q1722904|Nuristan  Q167485,2009.0,False
538,538,24642852,Operation Janbaz,military conflict,23043,25553,33,71,12 killed |caus2| 9 killed<br/>1 captured,Rawalpindi  Q93230,2009.0,False
539,539,24649986,2008 occupation of Iolani Palace,military conflict,5058,20337,2,58,23 captured |caus2| 1 wounded,ʻIolani  Palace  Q423525,2008.0,False
540,540,24946967,Battle of Shok Valley,military conflict,10732,61794,9,44,"{{flagdeco|United States}} Several wounded, 1 embedded; local interpreter killed<br> {{flagdeco|Afghanistan}} 2 killed, several wounded |caus2| 150–200 killed (U.S. estimate) {{citation needed|date|=|September 2011}}",Shok  Valley|Nuristan Province|Afghanistan,2008.0,False
541,541,25029023,Dirty War (Mexico),military conflict,19178,135622,32,93,"At least ~1,200",Mexico  Q96,2000.0,False
542,542,25031296,Battle of Daecheong,military conflict,6233,89716,8,34,1 gunboat moderately damaged<br>8 killed |caus2| 1 patrol boat slightly damaged,Off  the  coast  of  Daecheong  Island|Yellow  Sea,2009.0,False
543,543,25221071,South Yemen insurgency,military conflict,39895,91920,80,133,"254 killed <br>
1,900 injured <br>
(Government claim) |caus2| 1,800 killed <br/>
500+ Detained (over 350 released)",Yemen  Q805,2009.0,False
544,544,25222879,2009 California college tuition hike protests,civil conflict,16835,12727,22,33,,California,2009.0,False
545,545,25231076,Operation Champion Sword,military conflict,2006,4047,2,20,,Khost  Q185752,2009.0,False
546,546,25310304,Operation Cobra's Anger,military conflict,3420,18308,2,28,"None |caus2| 16 killed, 5 captured",Nawzad  District  Q2456330,2009.0,False
547,547,25346176,Battles of Mazar-i-Sharif (1997–98),military conflict,14045,42082,20,74,,Near  Mazar- i- Sharif|Northern  Afghanistan,1998.0,False
548,548,25351523,Reşadiye shooting,military conflict,10079,6676,18,46,"7 killed, 3 injured |caus2| Unknown",Reşadiye  Q2248599,2009.0,False
549,549,25522431,Operation Rana Gosa,military conflict,2252,2029,1,17,,Northern  Province  Q598745,1999.0,False
550,550,25523989,Dongo conflict,military conflict,11478,41810,11,41,"~100 killed in total<br>168,000 civilians [[Displaced person|displaced]]",Dongo|Democratic  Republic  of  the  Congo  Q3036273,2009.0,False
551,551,25572219,Ashura protests,civil conflict,23418,8481,38,85,[[Death of Seyed Ali Mousavi|Seyed Ali Mousavi]],Various  cities  in  Iran,2009.0,False
552,552,25671580,2010 Eritrean–Ethiopian border skirmish,military conflict,4604,11932,3,34,25 killed (Ethiopian Claim) |caus2| 10 killed (Eritrean Claim) <br>2 captured<br>,Tsorona- Zalambessa  Q2458434,2010.0,False
553,553,25701298,Operation Perth,military conflict,6825,12719,5,33,6 wounded |caus2| 150 killed,Chora  valley|Orūzgān  Province|Afghanistan,2006.0,False
554,554,25809935,"Washington A16, 2000",civil conflict,7041,10096,10,28,,Washington|D C Q61,2000.0,False
555,555,25816542,Al-Qaeda insurgency in Yemen,"military conflict, military conflict, military conflict",80180,227611,138,202,"at least 96 (2010) <br> at least 290 (2011) <br> at least 248 killed (January–March 2012) <br> at least 54 killed (since April 2012 and 2nd Battle of Lawdar) <br> at least 78 killed (since May 2012) <br>'''Total killed: 886+''' 
---- {{flag|United States}} : 17 sailors killed, 39 injured during [[USS Cole bombing]]<br> {{flag|Saudi Arabia}} : 2 border guards killed",Zinjibar  Q204391|Lawdar  Q985181|Shabwah  Governorate  Q328180,2010.0,False
556,556,25817108,Battle of Beledweyne (2010),military conflict,8879,3681,15,53,25 dead<br>75 wounded,Beledweyne  Q815370,2010.0,False
557,557,25837464,Operation Aurora,military conflict,29853,220606,48,100,[[Google]] [[intellectual property]] stolen |caus2| Unknown,Not  specified  occurs  on  a  worldwide  scale,2009.0,False
558,558,25873054,Operation Yellowbird,military conflict,23157,36748,17,85,,Hong  Kong,1997.0,False
559,559,26066124,Operation Moshtarak,military conflict,72989,165242,101,219,"'''Civilian casualties''' 28 killed, 70 injured",Marja|Afghanistan  Q1894503,2010.0,False
560,560,26192952,February 2010 Australian cyberattacks,civil conflict,17325,16246,23,66,,Internet  and  Australia,2010.0,False
561,561,26220679,Silda camp attack,military conflict,3519,6360,5,29,1 civilian killed,Silda|West  Bengal  Q19605739,2010.0,False
562,562,26220937,Rajnandgaon ambush,military conflict,6293,6490,6,30,Unknown |caus2| 29 killed,Village  Korkutti|District  Rajnandgaon India s  Chhattisgarh state,2009.0,False
563,563,26222570,Balimela reservoir boat attack,military conflict,1866,7655,3,13,None |caus2| 38 killed,Balimela  Reservoir  Q4850917,2008.0,False
564,564,26247682,2010 Nigerien coup d'état,military conflict,29984,23401,47,86,0 |caus2| 0,Niger  Q1032,2010.0,False
565,565,26461915,2005 Hezbollah cross-border raid,military conflict,4593,2737,5,25,None |caus2| 5 killed,Ghajar  Q1261045,2005.0,False
566,566,26507368,Battle of Danny Boy,military conflict,8164,64359,1,32,Some wounded. {{sfn|Sweeny|2008|loc|=|Panorama}} |caus2| 28 confirmed killed. {{sfn|Sweeny|2008|loc|=|Panorama}},Al  Amara|Southern  Iraq,2004.0,False
567,567,26515586,Operation Green Hunt,military conflict,21013,112892,31,102,+ 1597 (2009 – 2013),India  Q668,2009.0,False
568,568,26539087,Battle of Mogadishu (2010–11),military conflict,77374,38705,181,167,"2,318+ civilians killed – 6,024+ wounded <br>(January – November 2010)",Mogadishu  Q2449,2011.0,False
569,569,26633867,Operation Harpoon (2002),military conflict,2936,7068,3,17,0 killed<br> Unknown wounded |caus2| 3 killed<br> Unknown wounded,Paktia  Q182493,2002.0,False
570,570,26779293,Action of 30 March 2010,military conflict,5518,16841,5,32,No damage to the patrol vessel<br>No injuries to the crew |caus2| 1 armed dhow sunk<br/>1 trawler sunk<br/>1 skiff sunk<br/>9 captured,convert 25 nmi km 0 off  Somalia|Indian  Ocean,2010.0,False
571,571,26809465,Orakzai and Kurram offensive,military conflict,42633,10847,103,130,"333 insurgents captured <br>At least 200,000 civilians displaced <br> 3,100 civilians killed in Kurram by Taliban in recent Taliban occupation.",Kurram  Valley  Q2378590,2010.0,False
572,572,26846468,March 2010 Israel–Gaza clashes,military conflict,3989,4936,0,29,+6,Gaza  Strip  Q39760,2010.0,False
573,573,26850684,April 2010 Maoist attack in Dantewada,military conflict,16268,56603,27,81,"8 killed |caus2| 76 killed, 8 wounded",Chintalnar  village|Dantewada  district|Chhattisgarh India,2010.0,False
574,574,26862705,2003 attack on Karbala,military conflict,10186,51884,12,52,12 tanks<br />6 [[57 mm AZP S-60|S-60 AA guns]] |caus2| 1 Apache crashed<br />1 Apache shot down<br />29 Apaches damaged (2 beyond repair)<br />At least 1 wounded<br />2 pilots captured,Karbala  Q199909,2003.0,False
575,575,26878365,Attacks on Likošane and Ćirez,"military conflict, civilian attack, civilian attack",9697,6183,1,26,+14,Likošane  Q3299635,1998.0,False
576,576,26952648,Operation Khukri,military conflict,23258,114817,12,34,"One death, Havildar Krishan Kumar of 14 Mechanised Infantry
Several injuries *Several injuries due to shrapnel wounds, 33 men suffering from illness due to siege *One vehicle destroyed |caus2| Several hundred foot soldiers dead or wounded.",Sierra  Leone,2000.0,False
577,577,26986044,Action of 1 April 2010,military conflict,4982,17661,2,47,1 frigate damaged<br/>1 tanker damaged |caus2| 1 trawler captured<br/>2 skiffs sunk<br/>16 captured,off  Kenya and  Seychelles|Indian  Ocean,2010.0,False
578,578,26993919,Action of 23 March 2010,military conflict,4754,11330,1,40,1 freighter damaged |caus2| 1 killed<br/>6 captured<br/>1 whaler sunk<br/>1 skiff damaged,off  Somalia|Indian  Ocean,2010.0,False
579,579,27167600,Operation Sinaloa,military conflict,13931,16167,29,83,,Sinaloa  Q80252,2008.0,False
580,580,27169837,Operation Quintana Roo,military conflict,4312,6969,5,25,,Quintana  Roo  Q80245,2009.0,False
581,581,27378362,Operation Commando Fury,military conflict,3235,2304,2,21,"None |caus2| 6 dead,<br />6 captured",Tagab  Valley|Kapisa  Province|Afghanistan,2007.0,False
582,582,27473374,2010 Kingston unrest,military conflict,45452,39626,58,120,73+ civilians killed (including the estimates for the gunmen and policemen killed)<br>35+ civilians injured,Kingston  Q34692,2010.0,False
583,583,27678721,Kyrgyz Revolution of 2010,civil conflict,50702,76509,81,129,,Kyrgyzstan,2010.0,False
584,584,27824818,2010 Mardakert skirmishes,military conflict,10124,8655,15,38,"'''June''': 4 dead, 4 wounded <br>'''September''': 1 wounded (Armenian claim) <br>3 dead (Azerbaijani claim) |caus2| '''June''': 2 dead <br>'''September''': 1 dead (Azerbaijani claim) <br>2 dead (Armenian claim)",In  and  around  Nagorno- Karabakh Çaylı|Tartar Chayli|Mardakert  Rayon Fizuli Jraberd Jraberd|Mardakert  Rayon,2010.0,False
585,585,27868253,Boko Haram insurgency,military conflict,88492,743942,179,277,"51,567+ total killed <br>
2,400,000 [[Internally displaced persons|internally displaced]]",Northern  Nigeria  Q7058792,2009.0,False
586,586,27936150,Six-Day War (2000),military conflict,3227,54508,3,16,"1,000 killed (estimate)<br>3,000 wounded (estimate)",Kisangani  Q146723,2000.0,False
587,587,27949964,MV Moscow University hijacking,military conflict,5310,22926,4,34,none |caus2| 1 killed<br>10 captured and summarily executed,Gulf  of  Aden  Q41837,2010.0,False
588,588,27999994,2010 Catalan autonomy protest,civil conflict,9636,21907,8,65,,Barcelona|Catalonia,2010.0,False
589,589,28234983,Operation Tor Shezada,military conflict,1767,11898,1,13,,Sayedebad|Helmand  Province in  Afghanistan,2014.0,False
590,590,28244607,2010 Israel–Lebanon border clash,military conflict,50715,63002,67,85,1 Lebanese journalist killed<br>1 Lebanese journalist wounded,Israel  and  Lebanon|near  the  Israeli  community  of  Misgav  Am and  the  Lebanese  villages  of  Adaisseh and  Kfar  Kila,2010.0,False
591,591,28277285,2010 Kenya–Al-Shabaab border clash,military conflict,1986,3741,2,12,1 wounded |caus2| 2 killed,Kenya Somalia  border,2010.0,False
592,592,28350693,2010 Sangin airstrike,military conflict,4497,981,7,24,,Sangin  Q2457742,2010.0,False
593,593,28362907,Uruzgan helicopter attack,military conflict,7348,25596,16,40,,Urozgan  Q183028,2010.0,False
594,594,28372628,Haska Meyna wedding party airstrike,military conflict,7509,14328,13,28,,Deh  Bala  Q5252011,2008.0,False
595,595,28393820,Night raid on Narang,military conflict,9179,791,12,37,,Ghazi  Khan  Ghondi  village|Narang  District|Kunar  Province Kunar  province|Afghanistan,2009.0,False
596,596,28398705,Operation Marlborough,military conflict,5238,15244,7,29,None |caus2| 3 dead,Baghdad  Q1530,2005.0,False
597,597,28488661,Wech Baghtu wedding party airstrike,military conflict,7009,40716,14,23,,Wech  Baghtu  village|Shah  Wali  Kot  District|Kandahar  Province Kandahar  province|Afghanistan,2008.0,False
598,598,28576283,Hyderabad airstrike,military conflict,5018,17235,9,26,,Hyderabad  village|Gerishk  District|Helmand  Province Helmand  province|Afghanistan,2007.0,False
599,599,28749233,Battle of Derapet,military conflict,7635,23428,7,36,1 killed |caus2| 30+ killed,Derapet|Deh  Rahwod  District Deh  Rahwod|Orūzgān  Province|Afghanistan,2010.0,False
600,600,28783553,Air engagements of the Gulf War,military conflict,22117,106240,18,81,3-4 destroyed and 4 damaged |caus2| 44 aircraft lost in air-air combat varying on report,Iraq  Q796,2003.0,False
601,601,28879627,Battle of Aanandapuram,military conflict,7941,11869,6,46,,Aanandapuram  Q4661536,2009.0,False
602,602,29135348,Battle of the Palm Grove,military conflict,3074,23095,0,19,"5 killed, 13 wounded (Iraqi security forces)<br />2 wounded (U.S. Army) |caus2| Unknown",Diyala  Governorate  Q217075,2010.0,False
603,603,29148132,Belgrade anti-gay riot,civil conflict,5453,12924,6,44,,Belgrade|Serbia,2010.0,False
604,604,29320294,Siege of Bihać,military conflict,26281,51777,32,117,"'''Total''':<br> 4,856 killed or missing combatants and civilians",Bihać  Q204434,1995.0,False
605,605,29432331,Basque conflict,military conflict,68214,265400,85,214,"387 Spanish law enforcement agents killed<br />98 off-duty Spanish soldiers killed<br />1 French Policeman killed <br>343 civilians killed by ETA (including 23 minors) <br/><br/>2,400 wounded and 1294 permanently incapacitated. |caus2| 140 militants killed by law enforcement agencies<br>101 killed in a number of criminal cases involving various parties<br>44 killed due to their own explosives <br/>4,250 wounded <br>~30,000 arrested",Spain|France,2011.0,False
606,606,29534147,2010–2012 Myanmar border clashes,military conflict,31252,671,57,64,"Civilians: 3 killed, 24 wounded <br>At least 20,000 refugees fled to neighbouring Thailand",Kayin  State  Q495342,2012.0,False
607,607,29559435,Piracy on Falcon Lake,military conflict,10239,56317,8,72,'''Mexico:'''<br>1 killed |caus2| 12 killed,Falcon  International  Reservoir  Q4967120,2010.0,False
