id,title,categories,article_lenght,views,refs_count,link_count,death,end_date,location,end_date_clean
19308297,Siege of Hostalric,military conflict,5073,1182,5,32,,23 May 1462,Hostalric (Q13643),1462
43718588,2014 Quneitra offensive,military conflict,20899,25051,43,39,76+ rebels killed,"27 August – 23 September 2014<br>( {{Age in months, weeks and days|year1|=|2014|month1|=|8|day1|=|27|year2|=|2014|month2|=|9|day2|=|23}} )",Quneitra Governorate (Q219690),2014
28804739,Battle of Naungyo,military conflict,14530,4982,6,51,,November/December 1538,Einme Township (Q5349765),1538
32072613,Siege of Shkodra,military conflict,41780,34686,48,135,"At least 12,000 on July 22<br/> Allegedly one-third of the Ottoman forces on July 27 {{rp|364}}",+1479-04-25T00:00:00Z,Shkodër (Q131638),1479
45222958,Mamasapano clash,"military conflict, operational plan",64553,359413,90,170,"SAF: 44 total <small>
*84SAC (Seaborne): 9 killed and 14 wounded
*55SAC: 35 killed and the company eradicated with only 1 survivor
</small>","January 25, 2015",Mamasapano (Q212623),2015
46687594,Operation Thayer,military conflict,17122,12031,9,48,{{flagicon|United States}} 296 killed,+1967-02-12T00:00:00Z,Bình Định (Q36693),1967
25737886,Siege of Bayonne,military conflict,9974,4189,12,68,,October 1130 – October 1131,Bayonne (Q134674),1131
31803893,Battle of Ölper (1809),military conflict,8135,10144,0,44,,None,,
4162994,Great Syrian Revolt,military conflict,23206,110360,17,118,,July 1925&nbsp;– June 1927,French Mandate for Syria and the Lebanon (Q139708),1927
4638889,Battle of Halen,military conflict,14753,40807,0,60,160 killed<br />320 wounded,12 August 1914,Halen (Q461436),1914
32343179,Battle of Massard Prairie,military conflict,8460,4798,7,34,10 killed<br>15 wounded<br>127 captured,"July 27, 1864",Sebastian County (Q61176),1864
32788578,First Battle of Zrínyiújvár,military conflict,1687,3417,0,20,Unknown,"August 13, 1663",Novi Zrin (Q658968),1663
33091867,Siege of Chittorgarh (1567–1568),military conflict,14011,62234,14,58,Unknown,20 October 1567 – 23 February 1568,Chittorgarh Fort (Q3695769),1568
49977614,Battle of Andros (1790),military conflict,12071,5826,1,68,five ships lost; 565 dead and 53 wounded; several dozen captured and executed,17–18 May 1790,Strait between [[Andros]] and [[Cape Kafireas]],1790
8333286,Occupation of Constantinople,military conflict,34805,220048,31,215,,+1923-09-23T00:00:00Z,Constantinople (Q16869),1923
46252648,Operation Shah Euphrates,military conflict,2793,23654,1,24,,22 February 2015,Aleppo (Q41183),2015
10888858,Battle of Tornow,military conflict,1963,9570,1,21,153 dead and wounded,26 September 1758,Fürstenberg/Havel (Q311539),1758
28775766,"Racial unrest in Cairo, Illinois",civil conflict,15771,8744,24,41,,1967–1973,"[[Cairo, Illinois]], United States",1973
832725,Holy Cross dispute,civil conflict,39713,70939,28,119,,+2002-01-00T00:00:00Z,"[[Ardoyne]], [[Belfast]], [[Northern Ireland]]",2002
3409267,2005 Cronulla riots,civil conflict,49439,462401,65,164,5 minor injuries (recorded),11 – 12 December 2005,"Cronulla (spreading to [[Maroubra, New South Wales|Maroubra]], [[Punchbowl, New South Wales|Punchbowl]], [[Lakemba, New South Wales|Lakemba]], [[Arncliffe, New South Wales|Arncliffe]] and [[Brighton-Le-Sands, New South Wales|Brighton-Le-Sands]])",2005
47984160,2015 Peruvian protests against Las Bambas mining project,civil conflict,9055,2242,17,19,4 dead<br />15 injured<br />22 arrested,28 September 2015–present,"{{flagicon|Peru}} [[Apurímac Region]], Peru",2015
45240333,2015 Kosovo protests,civil conflict,20254,7109,53,81,* 180 arrested * 20 injured,"'''First wave:''' <br> 6 January 2015 – 3 February 2015 <br><small>( {{Age in years, months, weeks and days|month1|=|1|day1|=|6|year1|=|2015|month2|=|2|day2|=|3|year2|=|2015}} )",{{KOS}},2015
37004588,Occupy Central (2011–12),civil conflict,10578,14366,10,37,,From 15 October 2011 to 11 September 2012<br>(10 months),"[[Central, Hong Kong|Central]], Hong Kong",2012
1992984,Greensboro sit-ins,civil conflict,20765,566224,26,109,,"February 1 – July 25, 1960","[[Greensboro, North Carolina]]",1960
45016775,Republican marches,civil conflict,40534,45671,62,493,,+2015-01-11T00:00:00Z,France (Q142),2015
10926530,Central Park be-ins,civil conflict,12432,20459,6,51,,1967 - 1970,"[[Central Park]], New York",1970
11279524,Tacoma Mall shooting,civilian attack,7566,41269,12,46,+0,"November 20, 2005",Tacoma (Q199797),2005
15756729,Accomarca massacre,civilian attack,6062,14853,4,16,47-74,{{start date|1985|08|14|df|=|yes}},"Accomarca, Peru",1985
6994817,W. R. Myers High School shooting,civilian attack,8447,159100,14,37,+1,"April 28, 1999",Taber (Q1746037),1999
52550822,Attack on James Murray's bookmakers,civilian attack,6921,6853,11,40,3 civilians,14 November 1992,"Oldpark Road,<br>[[Belfast]],<br>[[Northern Ireland]]",1992
3856078,Black July,civilian attack,51526,178963,34,195,"400-3,000",{{Start date|1983|07|24|df|=|yes}} –<br /> {{End date|1983|07|30|df|=|yes}},Sri Lanka (Q854),1983
53775837,King's Cross station and Euston station bombings,civilian attack,8965,4957,10,55,0,10 September 1973,"[[London]], [[England]]",1973
36641135,Wisconsin Sikh temple shooting,"civilian attack, mass murderer",39368,373219,82,150,7 (Including the perpetrator),{{start date|2012|8|5}},"Sikh Temple of Wisconsin<br>7512 S. Howell Avenue<br>[[Oak Creek, Wisconsin]], US",2012
31140455,March 2011 Peshawar bombing,civilian attack,2968,2240,2,15,40+,9 March 2011,Peshawar (Q1113311),2011
40862760,Sendia massacre,civilian attack,7023,2253,5,29,+127,20 May 1971,"Sendia, Faridpur, [[Bangladesh]]",1971
4304045,United States bombing of the Chinese embassy in Belgrade,civilian attack,34487,209678,40,89,+3,"May 7, 1999",Belgrade (Q3711),1999
31506221,2011 Cirebon bombing,civilian attack,12435,4740,24,42,1 (perpetrator),15 April 2011,Cirebon (Q10395),2011
483468,Operation Cobra,military conflict,48844,392136,109,220,"1,800 casualties {{#tag:ref|Of which 700 were from VIII Corps,|ref|Green, p. 62|</ref>| and 600 from VII Corps, while the rest are from unknown specific other units.|ref|Pugsley, p. 53|</ref>|group|=|nb}} <br /> at least 109 medium tanks destroyed or damaged <br /> unknown number of light tanks and tank destroyers and 600 from VII Corps, while the rest are from unknown specific other units.",+1944-07-31T00:00:00Z,Cotentin Peninsula (Q463529),1944
1051822,Battle of Chesma,military conflict,13065,65197,6,64,1 ship of the line<br/>4 fire ships<br/>534 — 661 killed<br/>40 wounded,+1770-07-07T00:00:00Z,"[Chios (Q160483), Çeşme (Q217720)]",1770
29980092,Battle of Tarvis (1809),military conflict,22881,10961,32,110,,None,,
4503,Battle of Poitiers,military conflict,27103,418795,28,192,Minimal,19 September 1356,Nouaillé-Maupertuis (Q646530),1356
54597602,Night action of 1/2 December 1917,military conflict,54807,2880,0,83,"1,689",+1917-12-02T00:00:00Z,"Passchendaele, Belgium",1917
2837252,Bulavin Rebellion,military conflict,9090,41380,1,80,{{flagicon image|Flag of Oryol (variant).svg}} unknown,+1708-07-07T00:00:00Z,"[[Don Cossack Host]], [[Tsardom of Russia|Russia]]",1708
3612867,Battle of Kesselsdorf,military conflict,8410,20129,4,38,"5,100:
*1,600 killed
*3,500 wounded and missing",15 December 1745,Wilsdruff (Q8248),1745
2644165,Italian War of 1499–1504,military conflict,14236,64024,14,116,,+1504-00-00T00:00:00Z,Italy (Q38),1504
5888476,Battle of Maol Ruadh,military conflict,3722,10561,4,28,Unknown,August 1688,Spean Bridge (Q1026775),1688
3799196,Battle of Rivers' Bridge,military conflict,7382,20905,4,60,"124<br/>(18 killed,<br/>106 wounded)",{{Start date|1865|2|3}},Bamberg County (Q497890),1865
25159574,Battle of Ballyshannon (1247),military conflict,6397,3489,0,46,?,1247,Ballyshannon (Q805462),1247
40352743,Charge of the Savoia Cavalleria at Izbushensky,military conflict,8324,59230,6,27,,None,,
23195842,Operation Roundup (1951),military conflict,4479,10265,0,31,,5 February 1951,Korean Peninsula,1951
254018,Operation Chestnut,military conflict,2227,12907,0,18,,12 July 1943,Sicily (Q1460),1943
40210437,Battle of Constantinople (378),military conflict,3359,8691,6,25,,378,Constantinople (Q16869),378
53245090,Siege of Mainz (1814),military conflict,4322,2396,0,34,unknown,+1814-05-04T00:00:00Z,Mainz (Q1720),1814
14714346,Fall of Tripoli (1289),military conflict,12955,35978,14,90,,+1289-04-00T00:00:00Z,"Tripoli, present-day Lebanon",1289
16525111,Battle of Maastricht,military conflict,8247,30378,0,29,47 killed,10 May 1940,Maastricht (Q1309),1940
8201923,Rus'–Byzantine War (907),military conflict,4349,27045,0,36,,907,Constantinople (Q16869),907
935946,Second Anglo-Sikh War,military conflict,24919,247360,11,171,,+1849-03-30T00:00:00Z,Punjab (Q169132),1849
53228357,Battle of Ghedi,military conflict,1950,1654,0,26,unknown,15 August 1453,Ghedi (Q104635),1453
23066411,Siege of Lleida (1644),military conflict,1719,4224,0,25,,+1644-07-30T00:00:00Z,Lleida (Q15090),1644
35902880,Battle of Dofas,military conflict,9290,6971,15,26,32 killed <small>(initial battle)</small> <br>42 killed <small>(subsequent air-strikes)</small>,+2012-03-05T00:00:00Z,"[[Dofas]], [[Abyan Governorate]], [[Yemen]]",2012
53169141,Battle of Rejaf,military conflict,16838,11070,21,50,Relatively light,17 February 1897,Rejaf (Q3067207),1897
47717977,First Battle of Dernancourt,military conflict,41288,16218,0,139,,None,,
31597790,Battle of La Guaira (1812),military conflict,5314,4853,5,41,2 wounded<br/>1 schooner damaged,"December 11, 1812","off [[La Guaira]], [[Venezuela]], [[Caribbean Sea]]",1812
8225246,Battle of Werben,military conflict,3304,9296,4,30,"Unknown, but much less","August 1, 1631 ([[Adoption of the Gregorian calendar|N.S.]])",Werben (Q504889),1631
1371498,Bitch Wars,military conflict,4551,132979,3,35,Many,[[End_of_World_War_II_in_Europe|1945]] - [[Death_and_state_funeral_of_Joseph_Stalin|1953]],Soviet Union (Q15180),1953
26220679,Silda camp attack,military conflict,3519,6360,5,29,3 or 4 killed,15 February 2010,"Silda, West Bengal (Q19605739)",2010
9790358,Battle for Height 776,military conflict,20172,62323,28,100,400–700 or more killed (Russian claims);<br/>20+ (according to the separatists),+2000-03-01T00:00:00Z,Argun River (Q652052),2000
23540084,Mongol conquest of Khwarezmia,military conflict,50088,475037,56,145,Very Low,+1221-00-00T00:00:00Z,Central Asia (Q27275),1221
52379519,Battle of Yataytí Corá,military conflict,1072,1633,0,15,300 killed,10-11 July 1866,"Yataytí Corá, [[Paraguay]]",1866
550684,Siege of La Rochelle,military conflict,18674,168816,7,120,Siege Army: ?<br>[[Toiras]]: 500 killed,+1628-10-28T00:00:00Z,La Rochelle (Q82185),1628
38207814,Battle of 'Ayn al-Warda,military conflict,3714,11731,0,30,,January 685,Ras al-Ayn (Q1023330),685
8273618,The Hill Fights,military conflict,13923,45446,3,44,US [[Vietnam War body count controversy|body count]]: 940 killed,+1967-05-11T00:00:00Z,"Near [[Khe Sanh]], [[South Vietnam]]",1967
36727319,Spanish expedition to Formosa,military conflict,7377,7522,5,42,,None,,
851259,Maji Maji Rebellion,military conflict,13213,186233,6,57,15 Europeans and 389 Askari,July 1905 – July 1907,German East Africa (Q153963),1907
8970153,Combined Bomber Offensive,military conflict,52239,85963,50,137,,+1945-04-12T00:00:00Z,European Theatre of World War II (Q44700),1945
5124896,Aragonese Crusade,military conflict,8249,51563,1,72,,+1285-00-00T00:00:00Z,Principality of Catalonia (Q15581),1285
40049973,Siege of Ctesiphon (629),military conflict,4499,2446,5,37,,None,,
9050945,"Appin, New South Wales","Australian place, military conflict",22146,30740,23,58,,None,Appin (Q1404409),
57370887,Siege of Harran,military conflict,4491,2005,4,33,,None,,
1748222,Battle of Myeongnyang,"military conflict, Korean name",38115,388190,74,114,"30 ships crashed (Yi's records) {{rp|314}} ; more than 30 ships destroyed (Modern estimate) Half of the Japanese soldiers dead or wounded.

Half of Tōdō's subordinate officers dead or wounded including [[Tōdō Takatora]] (Todo's record)","October 26, 1597  (September 16 according to [[Chinese calendar|Chinese lunisolar calendar]], September 13 according to [[Korean calendar|Korean lunisolar calendar]])",Myeongnyang Strait (Q627009),1597
6600238,2001 insurgency in the Republic of Macedonia,military conflict,122020,216328,177,213,64 militants killed </small>,+2001-11-12T00:00:00Z,"[Polog (Q2604025), Kumanovo Municipality (Q2352376)]",2001
44806567,2014 Kunar Offensive,military conflict,14392,3761,23,61,5 soldiers killed <small>(official sources)</small> <br>6 civilians killed,December 2014,Dangam (Q2663252),2014
20874221,Battle of Sio,military conflict,33611,76807,45,147,"83 killed, 186 wounded.",+1944-03-01T00:00:00Z,"Sio, Papua New Guinea (Q7525278)",1944
21509878,Operation Sea Dragon (Vietnam War),military conflict,2147,14100,0,24,,None,,
1604882,Battle of Langensalza (1075),military conflict,8557,9428,2,68,2765,9 June 1075,"Homburg an der Unstrut, [[Bad Langensalza|Langensalza]], [[Thuringia]]",1075
1273553,Battle of Ash Hollow,military conflict,11191,40422,7,65,"86 killed, 70 women and children captured","September 3, 1855",Ash Hollow State Historical Park (Q4804396),1855
20546101,Battle of the Severn,military conflict,19480,30257,14,87,"'''2''' <div style=""line-height:1.3em;"">(2 killed)</div>","March 25, 1655",Annapolis (Q28271),1655
55505159,Battle of Hill 31,military conflict,1963,3190,2,10,1 killed<br>1 helicopter damaged,15 November 1976,Honde Valley (Q398267),1976
34297243,Siege of Paris (845),military conflict,13220,1184915,0,65,,"845, siege began 28/29 March",Paris (Q90),845
1944435,Battle of Carlow,military conflict,6602,9845,1,15,c.600 and 400 Innocent civilians,25 May 1798,Carlow (Q211703),1798
34885117,Battle of Ordashu,military conflict,1731,3259,1,14,unknown,4 February 1874,West Africa,1874
17337530,Battle of Tempsford,military conflict,1862,7959,1,27,,None,,
16119547,Japanese conquest of Burma,military conflict,34189,129308,40,170,"{{unbulleted list
 |flagicon|Republic of China (1912–49)| 40,000 killed, captured, or missing|ref| name=hwar_burma|ref| name=Bradford221|ref|McLynn, ''The Burma Campaign: Disaster into Triumph, 1942–1945'', pg. 67.|</ref>|<br>95 aircraft ([[American Volunteer Group|AVG]])|ref|[http://www.afhso.af.mil/shared/media/document/AFD-101028-007.pdf Air Force Sixtieth Anniversary Commemorative Edition: The Flying Tigers pp. 33] Retrieved 20 March 2016|</ref>|
 |flagicon|British Empire| 1,499 killed|ref| name=Allen638|Allen (1984), p.638|</ref>|<br>11,964 wounded|ref| name=Allen638|<br>30,000 total casualties|ref|{{cite book| last=Beevor| first=Antony| authorlink=Antony Beevor| title=The Second World War| url=https://books.google.com/books?id=XS8xlDaZVJMC&pg=PT309&lpg=PT309&dq=30,000+casualties+japanese+conquest+of+Burma&source=bl&ots=uSIELXbNz_&sig=eWAfvFGvHSBe1kHxuhj055wkvg0&hl=en&sa=X&ved=0ahUKEwiVm9ua4tXLAhUQ4WMKHR0HCaMQ6AEIUDAI#v=onepage&q=30%2C000%20casualties%20japanese%20conquest%20of%20Burma&f=false| publisher=Weidenfeld & Nicolson| year=2012| chapter=16}}{{page needed|date=March 2016}}|</ref>|ref|{{cite book| last=Tucker| first=Spencer C.| url=https://books.google.com/books?id=HtEcBQAAQBAJ&pg=PA122&lpg=PA122&dq=30,000+casualties+burma&source=bl&ots=ipvIE9-L0c&sig=iZhvvOhyidwLeXa8nuLwlQWFXzo&hl=en&sa=X&ved=0ahUKEwio09Hl_eLLAhUGLmMKHQaCBq4Q6AEIHTAA#v=onepage&q=30%2C000%20casualties%20burma&f=false| title=The Second World War| year=2003| page=122}}(includes 15,000 missing)|</ref>|<br>116 aircraft (RAF)|ref| name=hwar_burma|[http://www.historyofwar.org/articles/campaign_burma_japanese.html Japanese conquest of Burma, December 1941 – May 1942] Retrieved 20 March 2016|</ref>|<br>~100 tanks|ref|Zaloga, Steven. ""M3 and M5 Stuart Light Tank 1940–45"". Osprey Publishing, Nov 18, 1999. Page 14. According to Zaloga, all but one tank of the two regiments of the 7th Armoured Brigade had been lost.|</ref>|}} {{flagicon|Republic of China (1912–49)}} 40,000 killed, captured, or missing <br>95 aircraft ([[American Volunteer Group|AVG]]) {{flagicon|British Empire}} 1,499 killed <br>11,964 wounded <br>30,000 total casualties <br>116 aircraft (RAF) <br>~100 tanks",January – May 1942,Burma,1942
43572968,Battle of Santa Clara (1927),military conflict,7045,4215,15,30,None,"July 27, 1927","near Santa Clara, [[Nicaragua]]",1927
1487792,Battle of Huamantla,military conflict,4340,12785,3,24,13 killed<br />11 wounded {{rp|331}},"October 9, 1847",Huamantla (Q576636),1847
56705521,Battle of Haglebu,military conflict,2848,732,4,16,7 dead<br />2 wounded,26 April  1945,Eggedal (Q4585224),1945
3615990,Battle of Rottofreddo,military conflict,3752,4684,4,25,6000,10 August 1746,Rottofreno (Q102965),1746
14242641,Battle of Serres,military conflict,3404,5009,1,36,,None,,
656035,Battle of Calabria,military conflict,29754,84374,38,95,{{ubl|1 light cruiser damaged|2 destroyers damaged}},{{start date|1940|07|09|df|=|y}},Calabria (Q1458),1940
12704996,Battle of Halule,military conflict,2869,11540,2,49,,None,,
63007,20 July plot,military conflict,68662,1777344,92,317,+4,"{{start date|1944|07|20|df|=|y}} , 12:42 ([[UTC+02:00|UTC+2]])",,1944
47326961,Konya rebellion,military conflict,4142,2943,3,27,,None,,
32139706,Battle of Coille Bhan,military conflict,5351,4469,2,29,Unknown,1721,Ross (Q3442735),1721
11838714,Operation Ardennes,military conflict,2825,5900,0,18,4 wounded,17 June 2007,"[[Muwayllihah]], [[Iraq]]",2007
